"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in CAD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks and shipping holdbacks."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfillment","order city","order state","order postal","product sales","shipping credits","gift wrap credits","promotional rebates","sales tax collected","selling fees","fba fees","other transaction fees","other","total"
"2018-09-11 12:13:00 PM PDT","10671769711","Order","701-9986610-6522657","LUX-NEO120W","Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (white and white)","1","amazon.ca","Amazon","Edmonton","Alberta","T6R0S5","53.07","0","0","0","2.65","-6.37","-7.35","-0.08","0","41.92"
"2018-09-11 12:13:20 PM PDT","10671769711","Order","701-8271850-4631468","KEL-GEL15GM","Kelo-cote Advanced Formula Scar Gel 15g","1","amazon.ca","Amazon","Richmond","British Columbia","V7E 1B4","38.00","0","0","0","1.90","-2.28","-6.19","-0.06","0","31.37"
"2018-09-11 12:13:33 PM PDT","10671769711","Order","702-2424133-1979459","3MM-R1547","3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)","1","amazon.ca","Amazon","Calgary","AB","T1Y 3L9","9.80","0","0","0","0.49","-1.47","-3.81","-0.01","0","5.00"
"2018-09-11 12:25:28 PM PDT","10671769711","Order","702-3219843-3925023","SOT-140172","Sothys Hydra3Ha Hydrating Cream - 1.69 oz","1","amazon.ca","Amazon","Stony Plain","AB","T7Z 1C1","91.49","7.54","0","0","4.95","-13.72","-14.71","-0.14","0","75.41"
"2018-09-11 12:29:18 PM PDT","10671769711","Refund","702-7162883-1440256","3MM-R1547","3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)","1","amazon.ca","Amazon","Calgary","Alberta","T2H 2M5","-9.80","0","0","0","-0.49","1.18","0","0","0","-9.11"
"2018-09-11 12:54:52 PM PDT","10671769711","Refund","702-0125258-9470601","LUX-NEO120W","Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (white and white)","1","amazon.ca","Amazon","Winnipeg","Manitoba","R3Y 0J9","-48.20","0","0","0","-2.41","4.62","0","0","0","-45.99"
"2018-09-11 2:21:18 PM PDT","10671769711","Order","701-1817968-2548227","LUX-NEO185W","Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/Strong Faucet Valves and","1","amazon.ca","Amazon","Upper Tantallon","Nova Scotia","B3Z 0A7","49.90","0","0","0","7.49","-5.99","-7.35","-0.22","0","43.83"
"2018-09-11 2:28:44 PM PDT","10671769711","Order","701-5581604-3176220","3MM-1624W(50)","Pack of 50 3M Tegaderm 2 3/8 x 2 3/4"" 1624W","1","amazon.ca","Amazon","Halifax","Nova Scotia","B3M 2G8","19.00","5.20","0","0","3.63","-2.85","-9.91","-0.11","0","14.96"
"2018-09-11 2:28:45 PM PDT","10671769711","Order","701-4447553-2063464","3MM-1624W(50)","Pack of 50 3M Tegaderm 2 3/8 x 2 3/4"" 1624W","1","amazon.ca","Amazon","Halifax","Nova Scotia","B3M 2G8","19.00","0","0","0","2.85","-2.85","-4.03","-0.08","0","14.89"
"2018-09-11 2:32:41 PM PDT","10671769711","Order","702-7109902-9446610","3MM-1626W","3M 1626W Tegaderm Transparent Film Dressing, Frame Style, 10 cm  Length x 12 cm Width (4 in x 4-3/4 in), Pack of 50","1","amazon.ca","Amazon","Windsor","Nova Scotia","B0N 2T0","32.00","0","0","0","4.80","-3.84","-6.19","-0.14","0","26.63"
"2018-09-11 2:42:07 PM PDT","10671769711","Order","702-5837494-3529820","1437","Molnlycke Tubigrip Tubular Bandage Size D 10M Box #1437","1","amazon.ca","Amazon","St.Francois d'Assise","Quebec","G0J 2N0","22.84","3.26","0","-3.26","1.14","-2.74","-6.58","-0.03","0","14.63"
"2018-09-11 2:48:39 PM PDT","10671769711","Order","701-8891404-2390641","LUX-NEO120B","Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white)","1","amazon.ca","Amazon","Scarborough","Ontario","M1X 1X6","44.81","2.33","0","-2.33","5.83","-16.14","-7.73","-0.51","0","26.26"
"2018-09-11 2:48:39 PM PDT","10671769711","Order","701-8891404-2390641","LUX-NEO120B","Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white)","1","amazon.ca","Amazon","Scarborough","Ontario","M1X 1X6","44.81","2.33","0","-2.33","5.83","0","-7.73","0","0","42.91"
"2018-09-11 2:48:39 PM PDT","10671769711","Order","701-8891404-2390641","LUX-NEO120B","Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white)","1","amazon.ca","Amazon","Scarborough","Ontario","M1X 1X6","44.81","2.33","0","-2.33","5.83","0","-7.73","0","0","42.91"
"2018-09-11 3:24:49 PM PDT","10671769711","Order","702-1811988-0204264","KEL-GEL15GM","Kelo-cote Advanced Formula Scar Gel 15g","1","amazon.ca","Amazon","Coquitlam","British Columbia","V3J 3W8","38.00","5.90","0","-5.90","1.90","-2.28","-6.19","-0.06","0","31.37"
"2018-09-11 3:27:12 PM PDT","10671769711","Order","702-4037717-0659455","LUX-NEO120B","Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white)","1","amazon.ca","Amazon","Edmonton","Alberta","T6W 3L6","44.81","5.90","0","-5.90","2.24","-5.38","-7.73","-0.07","0","33.87"
"2018-09-11 3:32:34 PM PDT","10671769711","Order","701-4025425-3153047","3MM-1624W(50)","Pack of 50 3M Tegaderm 2 3/8 x 2 3/4"" 1624W","1","amazon.ca","Amazon","North Vancouver","BC","V7K 1C6","19.00","0","0","0","0.95","-2.85","-4.03","-0.03","0","13.04"
"2018-09-11 4:20:52 PM PDT","10671769711","Refund","701-4698801-0484245","LUX-NEO110W","Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (white and white)","1","amazon.ca","Amazon","Delta","British Columbia","V4C 2W2","-40.40","0","0","0","-2.02","3.88","0","0","0","-38.54"
"2018-09-11 5:18:25 PM PDT","10671769711","Order","702-3146168-1072258","LUX-NEO120B","Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white)","1","amazon.ca","Amazon","Binbrook","ON","L0R 1C0","44.81","3.92","0","-3.92","5.83","-10.76","-7.73","-0.34","0","31.81"
"2018-09-11 5:18:25 PM PDT","10671769711","Order","702-3146168-1072258","LUX-NEO120B","Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white)","1","amazon.ca","Amazon","Binbrook","ON","L0R 1C0","44.81","3.93","0","-3.93","5.83","0","-7.73","0","0","42.91"
"2018-09-11 5:28:26 PM PDT","10671769711","Order","701-6195323-6125842","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","St Catharines","Ontario","L2N 6Y1","32.99","3.93","0","-3.93","4.29","-4.95","-6.19","-0.12","0","26.02"
"2018-09-11 5:59:44 PM PDT","10671769711","Order","702-8650979-1502646","LUX-NEO120B","Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white)","1","amazon.ca","Amazon","Hamilton","Ontario","L8V 2H5","44.81","6.99","0","-6.99","5.83","-5.38","-7.73","-0.17","0","37.36"
"2018-09-11 6:03:50 PM PDT","10671769711","Order","702-6752816-2701057","LUX-NEO120B","Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white)","1","amazon.ca","Amazon","Calgary","Alberta","T3J3M5","44.81","5.90","0","-5.90","2.24","-5.38","-7.18","-0.07","0","34.42"
"2018-09-11 6:25:58 PM PDT","10671769711","Order","702-0034315-9361840","3MM-1626W","3M 1626W Tegaderm Transparent Film Dressing, Frame Style, 10 cm  Length x 12 cm Width (4 in x 4-3/4 in), Pack of 50","1","amazon.ca","Amazon","Winnipeg","Manitoba","R2C 4G5","32.00","0","0","0","1.60","-3.84","-6.19","-0.05","0","23.52"
"2018-09-11 6:28:57 PM PDT","10671769711","Order","702-3549170-3331450","LUX-NEO320B","Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/Strong Faucet Val","1","amazon.ca","Amazon","MONTREAL","quebec","H4C 1N5","69.85","3.26","0","-3.26","3.49","-16.76","-7.35","-0.20","0","49.03"
"2018-09-11 6:28:57 PM PDT","10671769711","Order","702-3549170-3331450","LUX-NEO320B","Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/Strong Faucet Val","1","amazon.ca","Amazon","MONTREAL","quebec","H4C 1N5","69.85","3.27","0","-3.27","3.49","0","-7.35","0","0","65.99"
"2018-09-11 6:38:45 PM PDT","10671769711","Order","701-5678917-4545814","3MM-R1547","3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)","1","amazon.ca","Amazon","Winnipeg","MB","R3Y 1H5","9.80","2.52","0","0","0.62","-1.47","-6.66","-0.02","0","4.79"
"2018-09-11 6:40:24 PM PDT","10671769711","Order","702-3812235-3773026","1437","Molnlycke Tubigrip Tubular Bandage Size D 10M Box #1437","1","amazon.ca","Amazon","Toronto","Ontario","M4N 2S9","22.84","0","0","0","2.97","-2.74","-6.58","-0.09","0","16.40"
"2018-09-11 6:44:11 PM PDT","10671769711","Order","701-3787730-1095422","3MM-R1547","3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)","1","amazon.ca","Amazon","Mississauga","Ontario","L4W 2X3","9.80","0","0","0","1.27","-1.47","-3.81","-0.04","0","5.75"
"2018-09-11 6:44:58 PM PDT","10671769711","Order","701-7657766-2217001","LUX-NEO185B","Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Valves an","1","amazon.ca","Amazon","Toronto","Ontario","M6H 1V5","49.85","0","0","0","6.48","-5.98","-7.35","-0.19","0","42.81"
"2018-09-11 9:24:42 PM PDT","10671769711","Order","702-9384289-8279421","KEL-GEL15GM","Kelo-cote Advanced Formula Scar Gel 15g","1","amazon.ca","Amazon","Mississauga","Ontario","L5N 1Z9","38.00","6.99","0","-6.99","4.94","-2.28","-6.19","-0.14","0","34.33"
"2018-09-11 10:11:21 PM PDT","10671769711","Refund","701-8080749-0649003","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Vancouver","British Columbia","V6B 8R2","-32.99","-6.61","0","0","-1.98","3.96","7.47","0","0","-30.15"
"2018-09-11 10:34:20 PM PDT","10671769711","Order","701-2874994-0642646","LUX-NEO120B","Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white)","1","amazon.ca","Amazon","Mississauga","ON","L5L 4Y1","44.81","2.94","0","-2.94","5.83","-5.38","-7.73","-0.17","0","37.36"
"2018-09-11 10:35:15 PM PDT","10671769711","Order","701-0956979-7698623","REV-21660307-2","Revitabrow Eyebrow Conditioner 3ml","1","amazon.ca","Amazon","Stoney Creek","Ontario","L8J 3P9","95.00","3.93","0","-3.93","12.35","-14.25","-6.19","-0.36","0","86.55"
"2018-09-11 10:35:38 PM PDT","10671769711","Order","701-5305459-9927440","3MM-1624W","3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)","2","amazon.ca","Amazon","Ancaster","Ontario","L9G 4Z8","60.80","5.92","0","0","8.66","-7.30","-19.07","-0.25","0","48.76"
"2018-09-12 1:23:18 AM PDT","10671769711","Order","701-5744337-5269800","3MM-R1547","3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)","1","amazon.ca","Amazon","Ottawa","Ontario","K2M 2W4","9.80","0","0","0","1.27","-1.47","-3.81","-0.04","0","5.75"
"2018-09-12 6:02:36 AM PDT","10671769711","Adjustment","701-8470264-8739440","PRK-12-08","FBA Inventory Reimbursement - Customer Return","1","","","","","","0","0","0","0","0","0","0","0","15.90","15.90"
"2018-09-12 7:43:32 AM PDT","10671769711","Order","702-8668766-6205029","LUX-NEO185W","Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/Strong Faucet Valves and","1","amazon.ca","Amazon","PORT ALBERNI","BC","V9Y 4W0","49.90","0","0","0","2.50","-5.99","-7.35","-0.07","0","38.99"
"2018-09-12 7:56:40 AM PDT","10671769711","Order","701-4498718-8217015","3MM-R1547","3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)","1","amazon.ca","Amazon","Ucluelet","British Columbia","V0R 3A0","9.80","2.60","0","-2.60","0.49","-1.47","-3.81","-0.01","0","5.00"
"2018-09-12 8:38:11 AM PDT","10671769711","Order","702-7313841-5016254","3MM-R1547","3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)","1","amazon.ca","Amazon","Bancroft","Ontario","K0L 1C0","9.70","0","0","0","1.26","-1.46","-3.81","-0.04","0","5.65"
"2018-09-12 8:40:27 AM PDT","10671769711","Order","702-7986543-4757043","3MM-1624W","3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)","1","amazon.ca","Amazon","Vancouver","British Columbia","V6Z 2E8","30.40","0","0","0","1.52","-3.65","-6.19","-0.04","0","22.04"
"2018-09-12 8:43:26 AM PDT","10671769711","Order","701-6048831-7381006","LUX-NEO320B","Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/Strong Faucet Val","1","amazon.ca","Amazon","Edmonton","Alberta","T5Y 0E1","69.85","0","0","0","3.49","-16.76","-7.35","-0.20","0","49.03"
"2018-09-12 8:43:26 AM PDT","10671769711","Order","701-6048831-7381006","LUX-NEO320B","Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/Strong Faucet Val","1","amazon.ca","Amazon","Edmonton","Alberta","T5Y 0E1","69.85","0","0","0","3.49","0","-7.35","0","0","65.99"
"2018-09-12 8:44:23 AM PDT","10671769711","Order","701-9864807-9421826","3MM-R1547","3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)","1","amazon.ca","Amazon","Burnaby","BC","V5H 0C7","9.70","0","0","0","0.49","-1.46","-3.81","-0.01","0","4.91"
"2018-09-12 8:44:27 AM PDT","10671769711","Order","702-4034385-5809830","KEL-GEL15GM","Kelo-cote Advanced Formula Scar Gel 15g","2","amazon.ca","Amazon","Surrey","BC","V4P 2K3","76.00","0","0","0","3.80","-4.56","-12.38","-0.11","0","62.75"
"2018-09-12 8:46:45 AM PDT","10671769711","Order","701-6372846-2535451","KEL-GEL15GM","Kelo-cote Advanced Formula Scar Gel 15g","1","amazon.ca","Amazon","Edmonton","Alberta","T6H 5J4","38.00","3.99","0","0","2.10","-2.28","-10.70","-0.06","0","31.05"
"2018-09-12 8:51:06 AM PDT","10671769711","Order","702-4305810-4171419","3MM-1624W(20)","3m Tegaderm Transparent Film Dressing 2.375"" x 2.75""/Picture Frame Style/Package of 20","1","amazon.ca","Amazon","Edmonton","Alberta","T6R 0G4","8.95","0","0","0","0.45","-1.34","-3.81","-0.01","0","4.24"
"2018-09-12 9:16:47 AM PDT","10671769711","Order","701-0904317-2380252","3MM-1624W","3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)","1","amazon.ca","Amazon","St. John's","NL","A1A 6A9","30.40","3.99","0","0","5.16","-3.65","-10.70","-0.15","0","25.05"
"2018-09-12 9:55:45 AM PDT","10671769711","Order","701-2058846-6487426","3MM-1626W","3M 1626W Tegaderm Transparent Film Dressing, Frame Style, 10 cm  Length x 12 cm Width (4 in x 4-3/4 in), Pack of 50","1","amazon.ca","Amazon","Markham","Ontario","L6C0N6","32.00","0","0","0","4.16","-3.84","-6.19","-0.12","0","26.01"
"2018-09-12 10:08:55 AM PDT","10671769711","Order","701-2521447-6665847","LUX-NEO120B","Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white)","1","amazon.ca","Amazon","Toronto","Ontario","M5B 1Y6","44.81","4.68","0","0","6.44","-10.76","-18.30","-0.37","0","26.50"
"2018-09-12 10:08:55 AM PDT","10671769711","Order","701-2521447-6665847","LUX-NEO120B","Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white)","1","amazon.ca","Amazon","Toronto","Ontario","M5B 1Y6","44.81","4.67","0","0","6.44","0","-7.73","0","0","48.19"
"2018-09-12 11:13:55 AM PDT","10671769711","Order","701-0164399-7917010","LUX-NEO120W","Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (white and white)","1","amazon.ca","Amazon","Saskatoon","Saskatchewan","S7V 1H8","48.57","0","0","0","2.43","-5.83","-7.35","-0.07","0","37.75"
"2018-09-12 11:20:09 AM PDT","10671769711","Order","701-0255931-2183443","LUX-NEO120B","Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white)","1","amazon.ca","Amazon","Surrey","British Columbia","V3S 4S5","44.81","0","0","0","2.24","-10.76","-7.73","-0.13","0","28.43"
"2018-09-12 11:20:09 AM PDT","10671769711","Order","701-0255931-2183443","LUX-NEO120B","Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white)","1","amazon.ca","Amazon","Surrey","British Columbia","V3S 4S5","44.81","0","0","0","2.24","0","-7.73","0","0","39.32"
"2018-09-12 11:50:15 AM PDT","10671769711","Order","702-5911647-3961828","KEL-GEL15GM","Kelo-cote Advanced Formula Scar Gel 15g","1","amazon.ca","Amazon","Mississauga","Ontario","L5L 3V4","38.00","6.99","0","-6.99","4.94","-2.28","-6.19","-0.14","0","34.33"
"2018-09-12 11:58:00 AM PDT","10671769711","Order","702-3714177-9101845","MDL-NON80328","Medline Emesis Bags, Blue, 24 Count","1","amazon.ca","Amazon","Halifax","Nova Scotia","B3H 3K2","17.00","0","0","0","2.55","-2.55","-6.58","-0.07","0","10.35"
"2018-09-12 1:23:04 PM PDT","10671769711","Order","701-0644344-3605001","KEL-GEL15GM","Kelo-cote Advanced Formula Scar Gel 15g","4","amazon.ca","Amazon","Richmond","British Columbia","V6X 3E1","152.00","0","0","0","7.60","-9.12","-24.77","-0.22","0","125.49"
"2018-09-12 1:29:39 PM PDT","10671769711","Order","701-3147877-1591422","3MM-1527-1-12","3M Transpore Surgical Tape 1"" x 10 yard (Pack of 12)","1","amazon.ca","Amazon","St. Albert","AB","T8N 4R1","24.55","0","0","0","1.23","-3.68","-6.58","-0.04","0","15.48"
"2018-09-12 1:33:27 PM PDT","10671769711","Order","702-1013268-6668243","3MM-R1547","3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)","1","amazon.ca","Amazon","Langley","British Columbia","V1M 1L2","9.70","0","0","0","0.49","-1.46","-3.81","-0.01","0","4.91"
"2018-09-12 1:35:31 PM PDT","10671769711","Order","702-3529122-8233054","LUX-NEO185W","Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/Strong Faucet Valves and","1","amazon.ca","Amazon","Waterloo","Ontario","N2L 5G5","49.90","0","0","0","6.49","-5.99","-7.35","-0.19","0","42.86"
"2018-09-12 1:39:51 PM PDT","10671769711","Order","702-0190173-3860251","3MM-1624W","3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)","1","amazon.ca","Amazon","Edmonton","Alberta","T6M 2R6","30.40","2.34","0","-2.34","1.52","-3.65","-6.19","-0.04","0","22.04"
"2018-09-12 1:49:33 PM PDT","10671769711","Order","701-1880904-2737066","LUX-NEO120B","Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white)","1","amazon.ca","Amazon","Toronto","Ontario","M2N 7J1","44.81","4.68","0","0","6.44","-10.76","-18.30","-0.37","0","26.50"
"2018-09-12 1:49:33 PM PDT","10671769711","Order","701-1880904-2737066","LUX-NEO120B","Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white)","1","amazon.ca","Amazon","Toronto","Ontario","M2N 7J1","44.81","4.67","0","0","6.44","0","-7.73","0","0","48.19"
"2018-09-12 3:19:47 PM PDT","10671769711","Order","702-0634697-9405051","MDL-NON80328","Medline Emesis Bags, Blue, 24 Count","1","amazon.ca","Amazon","Lisle","ON","L0M 1M0","16.89","0","0","0","2.20","-2.53","-6.58","-0.06","0","9.92"
"2018-09-12 3:20:56 PM PDT","10671769711","Order","701-5064038-2310623","3MM-2862","3M Medipore H-Soft Cloth Surgical Tape","1","amazon.ca","Amazon","Sutton West","Ontario","L0E 1R0","9.68","0","0","0","1.26","-1.45","-6.19","-0.04","0","3.26"
"2018-09-12 3:24:55 PM PDT","10671769711","Order","701-1415169-4159436","3MM-R1547","3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)","1","amazon.ca","Amazon","Ponoka","Alberta","T4J1R3","9.70","0.40","0","0","0.51","-1.46","-4.26","-0.01","0","4.88"
"2018-09-12 3:36:21 PM PDT","10671769711","Order","701-2466622-2352210","MDL-NON80328","Medline Emesis Bags, Blue, 24 Count","1","amazon.ca","Amazon","Regina","Saskatchewan","S4V 1W1","16.50","0","0","0","0.83","-2.48","-6.58","-0.02","0","8.25"
"2018-09-12 4:56:20 PM PDT","10671769711","Refund","701-7630911-2670651","LUX-NEO120W","Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (white and white)","1","amazon.ca","Amazon","Vancouver","British Columbia","V6B 0M1","-45.10","0","0","0","-2.26","4.33","0","0","0","-43.03"
