date,order id,country,order city,order state,item,quantity,revenue,total cost,profit,return on sales
04-03-2019,112-1072135-1108215,USA,SAN DIEGO,CA,SOT-160172,1,17.72,17.61,0.11,0.006207675
04-03-2019,112-3568636-8530600,USA,Miami,FL,WEL-52432-U,2,73.6,59.56,14.04,0.19076087
04-03-2019,114-9799811-1473030,USA,PADUCAH,KY,MDL-NON80328,2,19.8,18.76,1.04,0.052525253
04-03-2019,112-1961896-0393055,USA,GROTON,MA,MDL-NON80328,1,9.9,9.38,0.52,0.052525253
04-03-2019,114-6520685-9607469,USA,APOPKA,FL,MDL-NON80328,1,9.9,9.38,0.52,0.052525253
04-03-2019,111-0340544-2616217,USA,Adams Center,NY,TOR-MS407W(X3),1,33.96,26.71,7.25,0.213486455
04-03-2019,111-4666278-4913063,USA,Houston,TX,MDL-NON80328,1,9.9,9.38,0.52,0.052525253
04-03-2019,114-3969873-6346624,USA,ELMONT,NY,3MM-1626W(B),1,19.99,16.01,3.98,0.19909955
04-03-2019,111-8588281-0509854,USA,BELLEVUE,WA,TOR-MS407W(X3),1,33.96,26.71,7.25,0.213486455
04-03-2019,111-0919590-3660260,USA,HYPOLUXO,FL,SOT-140176,1,32.95,31.54,1.41,0.042792109
04-03-2019,112-6584945-3156252,USA,TRINITY,FL,WEL-52434-U(850),1,33.99,26.86,7.13,0.209767579
04-03-2019,111-0152365-5588200,USA,Long Beach,CA,3MM-1626W(C),1,18.87,17.62,1.25,0.066242713
04-03-2019,111-0152365-5588200,USA,Long Beach,CA,3MM-1626W(C),1,18.87,13.1,5.77,0.305776365
04-03-2019,112-5599232-0410635,USA,HARRISBURG,NC,MDL-NON80328,1,9.9,9.38,0.52,0.052525253
04-03-2019,113-8545043-7389033,USA,EDISTO ISLAND,SC,TOR-MS407W,1,13.78,11.56,2.22,0.161103048
04-03-2019,114-9677053-8208229,Canada,Montreal,QC,SOT-140176,1,32.95,38.64,-5.69,-0.172685888
04-03-2019,113-3243452-3588210,USA,HULL,GA,TOR-MS407W,1,13.78,11.56,2.22,0.161103048
04-03-2019,111-2846640-2505044,USA,MIAMI,FL,3MM-1626W(C),1,18.87,15.36,3.51,0.186009539
04-03-2019,111-0667455-4774650,USA,WALLINGTON,NJ,SOT-140176,1,32.95,31.54,1.41,0.042792109
04-03-2019,114-2711041-4477823,USA,FAIRFAX,VT,MDL-NON80328,1,9.9,9.38,0.52,0.052525253
04-03-2019,114-4895223-5096269,USA,COLORADO SPRINGS,CO,MDL-NON80328,1,9.9,10.45,-0.55,-0.055555556
04-03-2019,114-4895223-5096269,USA,COLORADO SPRINGS,CO,MDL-NON80328,1,9.9,8.19,1.71,0.172727273
04-03-2019,113-1183599-1606638,USA,PLEASANTON,TX,WEL-52434-U(850),1,34,26.86,7.14,0.21
04-03-2019,112-2268597-0557863,USA,COATESVILLE,PA,3MM-1626W(B),1,19.99,16.01,3.98,0.19909955
04-03-2019,114-0903621-9649843,USA,VENTURA,CA,MDL-NON80328,1,9.9,9.38,0.52,0.052525253
04-03-2019,112-1787292-8806612,USA,PHILADELPHIA,PA,MDL-NON80328,1,9.9,9.38,0.52,0.052525253
04-03-2019,113-4661509-2971409,USA,MEMPHIS,TN,WEL-52432-U,1,36.8,29.78,7.02,0.19076087
04-03-2019,114-5182610-4638636,USA,SAN RAFAEL,CA,MDL-NON80328,1,9.9,9.38,0.52,0.052525253
04-03-2019,112-1200315-2517066,USA,Marietta,GA,MDL-NON80328,2,19.8,19.95,-0.15,-0.007575758
04-03-2019,112-1200315-2517066,USA,Marietta,GA,MDL-NON80328,1,9.9,8.19,1.71,0.172727273
04-03-2019,114-3083368-3282635,USA,HAMPTON COVE,AL,3MM-2560(100),1,13.52,24.09,-10.57,-0.781804734
04-03-2019,114-3083368-3282635,USA,HAMPTON COVE,AL,3MM-2560(100),1,13.52,7.87,5.65,0.417899408
04-03-2019,114-3083368-3282635,USA,HAMPTON COVE,AL,3MM-2560(100),1,13.52,7.87,5.65,0.417899408
04-03-2019,114-3083368-3282635,USA,HAMPTON COVE,AL,3MM-2560(100),1,13.52,7.87,5.65,0.417899408
04-03-2019,114-3083368-3282635,USA,HAMPTON COVE,AL,3MM-2560(100),1,13.52,7.87,5.65,0.417899408
04-03-2019,114-3083368-3282635,USA,HAMPTON COVE,AL,3MM-2560(100),1,13.52,7.87,5.65,0.417899408
04-03-2019,114-3083368-3282635,USA,HAMPTON COVE,AL,3MM-2560(100),1,13.52,8.87,4.65,0.343934911
04-03-2019,114-3083368-3282635,USA,HAMPTON COVE,AL,3MM-2560(100),1,13.52,7.87,5.65,0.417899408
04-03-2019,114-3083368-3282635,USA,HAMPTON COVE,AL,3MM-2560(100),1,13.52,7.87,5.65,0.417899408
04-03-2019,114-3083368-3282635,USA,HAMPTON COVE,AL,3MM-2560(100),1,13.52,7.87,5.65,0.417899408
04-03-2019,112-4998037-6617043,USA,LAKEWOOD,CA,3MM-1539(20),3,61.5,57.97,3.53,0.057398374
04-03-2019,112-4998037-6617043,USA,LAKEWOOD,CA,3MM-1539(20),2,41,28.38,12.62,0.307804878
04-03-2019,111-0979746-4979429,USA,Sherman Oaks,CA,SOT-160172,1,17.72,13.62,4.1,0.231376975
04-03-2019,114-6823808-0458620,USA,LAKE FOREST,CA,MDL-NON80328,1,9.9,9.38,0.52,0.052525253
04-03-2019,112-1373583-6406635,USA,GULF SHORES,AL,3MM-2560(100),1,13.52,10.49,3.03,0.224112426
04-03-2019,111-6125541-3943459,USA,Lakewood,CO,3MM-R1546 (5),3,15.6,8.76,6.84,0.438461538
04-03-2019,112-3610020-1011442,USA,Seattle,WA,MDL-NON80328,1,9.9,9.38,0.52,0.052525253
04-03-2019,113-1797921-1907463,USA,Jersey City,NJ,3MM-2560(100),1,13.52,16.34,-2.82,-0.208579882
04-03-2019,113-1797921-1907463,USA,Jersey City,NJ,3MM-2560(100),2,27.04,15.74,11.3,0.417899408
04-03-2019,113-1797921-1907463,USA,Jersey City,NJ,3MM-2560(100),1,13.52,7.87,5.65,0.417899408
04-03-2019,111-0692141-1864249,USA,Hillsboro,OR,MDL-NON80328,1,9.9,9.38,0.52,0.052525253
04-03-2019,114-6816669-7909007,USA,West Jordan,UT,3MM-1539(20),1,20.5,17.27,3.23,0.157560976
04-03-2019,114-7027686-8101050,USA,PORTLAND,OR,3MM-R1546(50),1,25.63,20.4,5.23,0.204057745
04-03-2019,113-1654321-3017050,USA,CARY,NC,WEL-24400U,1,7.7,6.18,1.52,0.197402597
04-03-2019,113-2550412-5157801,USA,WILSONVILLE,OR,MDL-NON80328,1,9.9,9.38,0.52,0.052525253
04-03-2019,111-0025994-0937840,USA,ORLANDO,FL,3MM-2560(100),2,27.04,19.98,7.06,0.261094675
04-03-2019,112-6621794-2785837,USA,LITHIA,FL,3MM-2560(100),1,13.52,10.49,3.03,0.224112426
05-03-2019,113-1686306-7345024,USA,Charlotte,NC,3MM-1537,1,19.5,16.97,2.53,0.12974359
05-03-2019,113-1686306-7345024,USA,Charlotte,NC,3MM-1537,1,19.5,11.11,8.39,0.43025641
05-03-2019,112-3703241-3792262,USA,MOUNTAIN HOME,AR,3MM-1527-2,2,23.98,21.72,2.26,0.094245204
05-03-2019,111-1408353-3421052,USA,TURLOCK,CA,MDL-NON80328,1,9.9,9.38,0.52,0.052525253
05-03-2019,111-5963627-0145024,USA,Midland,NC,3MM-2560(100),1,13.52,10.49,3.03,0.224112426
05-03-2019,111-4410751-6406625,USA,SANFORD,FL,TOR-MS407W,1,13.78,11.56,2.22,0.161103048
05-03-2019,114-0527343-0070626,USA,Bend,OR,MDL-NON80328,2,19.8,18.76,1.04,0.052525253
05-03-2019,112-4056686-0336260,USA,BRADENTON,FL,3MM-R1541+R1547(10 PACK/5 EACH),1,7.62,4.77,2.85,0.374015748
05-03-2019,113-6991430-3604234,USA,Flemington,NJ,3MM-R1541+R1547(10 PACK/5 EACH),1,7.64,4.77,2.87,0.37565445
05-03-2019,113-4505883-5265066,USA,Houston,TX,3MM-R1541+R1547(10 PACK/5 EACH),1,7.76,4.78,2.98,0.384020619
05-03-2019,111-5422448-0045832,USA,AUSTIN,TX,3MM-R1541(20),1,7.6,5.98,1.62,0.213157895
05-03-2019,112-7568876-8635416,USA,SAN TAN VALLEY,AZ,3MM-R1541+R1547(10 PACK/5 EACH),1,8.55,4.84,3.71,0.433918129
05-03-2019,113-3934282-7037867,USA,Pittsburg,CA,3MM-R1541+R1547(10 PACK/5 EACH),1,8.55,4.84,3.71,0.433918129
05-03-2019,113-0014009-4165063,USA,SAN JOSE,CA,3MM-1539(20),1,20.5,17.27,3.23,0.157560976
05-03-2019,114-2471758-4237813,USA,Grand Rapids,OH,MDL-NON80328,1,9.9,9.38,0.52,0.052525253
05-03-2019,112-7137590-3894642,USA,DEPEW,NY,3MM-1626W(B),1,19.99,16.01,3.98,0.19909955
05-03-2019,114-6704251-0371419,USA,WHITE LAKE,MI,WEL-24400U,1,7.75,6.19,1.56,0.201290323
05-03-2019,112-2256583-2967443,USA,WINSTON SALEM,NC,WEL-24400U,1,7.7,6.18,1.52,0.197402597
05-03-2019,113-5566651-9657012,USA,KINSTON,NC,3MM-1527-2,1,11.99,10.86,1.13,0.094245204
05-03-2019,114-5992903-3401815,USA,HAMPTON,VA,3MM-1527-2,1,11.99,10.86,1.13,0.094245204
05-03-2019,114-8045798-2573049,USA,BROWNSTOWN,IN,MDL-NON80328,1,9.9,9.38,0.52,0.052525253
05-03-2019,114-3338222-7249851,USA,Palo Alto,CA,3MM-2560(100),1,13.55,10.5,3.05,0.225092251
05-03-2019,113-8987817-0413820,USA,LEBANON,PA,3MM-1527-2,1,11.99,10.86,1.13,0.094245204
05-03-2019,114-8879256-8552250,USA,STUART,VA,MDL-NON80328,1,9.9,9.38,0.52,0.052525253
05-03-2019,112-3063901-9185832,USA,OWASSO,OK,3MM-1527-2,1,11.99,18.67,-6.68,-0.557130942
05-03-2019,112-3063901-9185832,USA,OWASSO,OK,3MM-1527-2,1,11.99,9.06,2.93,0.244370309
05-03-2019,112-3063901-9185832,USA,OWASSO,OK,3MM-1527-2,1,11.99,9.06,2.93,0.244370309
05-03-2019,111-2316281-8771405,USA,GRANGER,IN,3MM-2560(100),2,27.04,21.6,5.44,0.201183432
05-03-2019,111-2316281-8771405,USA,GRANGER,IN,3MM-2560(100),1,13.52,7.87,5.65,0.417899408
05-03-2019,111-0031281-9085837,USA,LAS VEGAS,NV,MDL-NON80328,1,9.9,9.38,0.52,0.052525253
05-03-2019,111-0607787-2298646,USA,WILKES BARRE,PA,TOR-MS407W(X3),1,33.96,26.71,7.25,0.213486455
05-03-2019,111-1601541-7687427,USA,SAND LAKE,MI,3MM-1626W(B),1,19.99,16.01,3.98,0.19909955
05-03-2019,112-4918203-4146665,USA,JACKSONVILLE,FL,3MM-R1541(20),1,7.6,5.98,1.62,0.213157895
05-03-2019,114-3332649-1412249,USA,Tiki Island,TX,MDL-NON80328,1,9.9,9.38,0.52,0.052525253
05-03-2019,111-4416891-7885052,USA,SAVANNAH,GA,MDL-NON80328,1,9.9,9.38,0.52,0.052525253
05-03-2019,112-7410596-3647404,USA,SEDALIA,MO,MDL-NON80328,1,9.9,9.38,0.52,0.052525253
05-03-2019,112-2884987-9621847,USA,MOUNT AIRY,MD,MDL-NON80328,1,9.9,9.38,0.52,0.052525253
05-03-2019,112-2841037-4664226,USA,RESEDA,CA,MDL-NON80328,1,9.9,15.37,-5.47,-0.552525253
05-03-2019,111-7689214-2825022,USA,PORT CHARLOTTE,FL,WEL-52432-U,1,36.8,35.3,1.5,0.04076087
05-03-2019,111-7689214-2825022,USA,PORT CHARLOTTE,FL,WEL-52432-U,1,36.8,24.26,12.54,0.34076087
05-03-2019,114-8945623-9089850,USA,CANNON AFB,NM,3MM-1626W(B),2,39.98,32.02,7.96,0.19909955
05-03-2019,114-2973991-6415420,USA,MOUNT VERNON,NY,3MM-2560(100),1,13.52,10.49,3.03,0.224112426
05-03-2019,112-7023942-6442647,USA,SAN DIEGO,CA,MDL-NON80328,1,9.9,9.38,0.52,0.052525253
05-03-2019,114-9048640-7051435,USA,POTOMAC FALLS,VA,WEL-52434-U(850),1,33.99,26.86,7.13,0.209767579
05-03-2019,111-8155303-8177827,USA,LONG ISLAND CITY,NY,3MM-2560(100),1,13.52,10.49,3.03,0.224112426
05-03-2019,114-5586300-5636265,USA,Westerville,OH,3MM-1539(20),1,20.5,17.27,3.23,0.157560976
05-03-2019,114-7539285-1236240,USA,BEVERLY,MA,3MM-R1541+R1547(10 PACK/5 EACH),1,8.09,4.81,3.28,0.405438813
05-03-2019,114-7512672-2218655,USA,FEASTERVILLE TREVOSE,PA,3MM-1539(20),1,20.5,17.27,3.23,0.157560976
05-03-2019,111-3442173-5170632,USA,boerne,TX,SOT-140176,1,32.95,31.54,1.41,0.042792109
05-03-2019,111-3852700-5509022,USA,MILILANI,HI,3MM-1626W(B),1,19.99,16.01,3.98,0.19909955
05-03-2019,112-5759854-9528268,USA,Austin,TX,SOT-140176,1,32.95,31.54,1.41,0.042792109
05-03-2019,111-0451990-3172201,USA,NEW PORT RICHEY,FL,TOR-MS407W(X3),1,33.96,26.71,7.25,0.213486455
05-03-2019,113-1517188-0578640,USA,STONY BROOK,NY,3MM-1626W(B),1,19.99,16.01,3.98,0.19909955
05-03-2019,111-6261360-5584257,USA,Reno,NV,3MM-2560(100),1,13.59,10.34,3.25,0.239146431
05-03-2019,111-4077379-1597866,USA,WINTER HAVEN,FL,SOT-160172,1,17.54,13.59,3.95,0.225199544
05-03-2019,111-5765171-7198638,USA,OAKLAND,NJ,MDL-NON80328,1,9.9,9.26,0.64,0.064646465
05-03-2019,114-5257863-3909865,USA,LOS ANGELES,CA,TOR-MS407W(X3),1,33.96,26.71,7.25,0.213486455
05-03-2019,114-2564837-3529007,USA,Franklin,TN,3MM-1626W(10),1,6.05,4.85,1.2,0.198347107
05-03-2019,113-3139927-0334615,USA,LAKE STEVENS,WA,MDL-NON80328,1,9.9,9.38,0.52,0.052525253
05-03-2019,114-7177872-2592260,USA,COLLEGE STATION,TX,WEL-52432-U,1,36.8,29.78,7.02,0.19076087
05-03-2019,114-1562551-1212205,USA,CERES,CA,WEL-52432-U,1,36.8,29.78,7.02,0.19076087
05-03-2019,113-1686306-7345024,USA,Charlotte,NC,3MM-1537,1,19.5,14.04,5.46,0.28
05-03-2019,112-2992224-2460236,USA,NAPLES,FL,3MM-1626W(DOUBLE PACK-1),1,32.95,29.34,3.61,0.109559939
05-03-2019,112-8598937-2555462,USA,CHICAGO,IL,WEL-52432-U,1,36.8,29.78,7.02,0.19076087
05-03-2019,113-1686306-7345024,USA,Charlotte,NC,3MM-1537,1,19.5,14.04,5.46,0.28
05-03-2019,111-6632156-8750620,USA,PEARLAND,TX,MDL-NON80328,1,9.9,9.38,0.52,0.052525253
05-03-2019,114-0678314-3321821,USA,PLEASANTON,CA,MDL-NON80328,1,9.9,9.38,0.52,0.052525253
05-03-2019,114-0982276-6872216,USA,PORTAGE,MI,3MM-1626W(B),1,19.99,16.01,3.98,0.19909955
06-03-2019,113-8367974-3799461,USA,Tucker,GA,3MM-2560(100),1,13.52,10.49,3.03,0.224112426
06-03-2019,111-6852350-3603407,USA,Truckee,CA,WEL-52432-U,1,36.8,29.78,7.02,0.19076087
06-03-2019,111-1298043-9081039,USA,BUCKHORN,NM,3MM-1626W(B),1,19.99,16.01,3.98,0.19909955
06-03-2019,114-3683239-4446647,USA,RENO,NV,3MM-2560(100),4,54.08,38.96,15.12,0.279585799
06-03-2019,112-6556512-8462656,USA,MEMPHIS,TN,MDL-NON80328,1,9.9,9.38,0.52,0.052525253
06-03-2019,114-2623254-3725003,USA,ARNOLD,MO,TOR-MS407W(X3),1,33.96,26.71,7.25,0.213486455
06-03-2019,113-3408743-0336211,USA,Fernandina Beach,FL,3MM-1626W(C),1,18.87,15.36,3.51,0.186009539
06-03-2019,113-1686306-7345024,USA,Charlotte,NC,3MM-1537,1,19.5,16.97,2.53,0.12974359
06-03-2019,113-1686306-7345024,USA,Charlotte,NC,3MM-1537,1,19.5,11.11,8.39,0.43025641
06-03-2019,114-1761087-3209836,USA,LUBBOCK,TX,MDL-NON80328,1,9.9,9.38,0.52,0.052525253
06-03-2019,114-1761087-3209836,USA,LUBBOCK,TX,MDL-NON80328,1,9.9,9.38,0.52,0.052525253
06-03-2019,113-9756861-7188265,USA,Lewisville,TX,3MM-2560(100),1,13.52,10.49,3.03,0.224112426
06-03-2019,112-1618511-0917067,USA,VALLEY CENTER,CA,3MM-1539(20),1,20.5,17.27,3.23,0.157560976
06-03-2019,114-0909988-2934649,USA,Crosby,TX,3MM-2560(100),1,13.52,10.49,3.03,0.224112426
06-03-2019,113-5827025-4097840,USA,ACWORTH,GA,MDL-NON80328,1,9.9,9.38,0.52,0.052525253
06-03-2019,111-8314585-1594635,USA,JACKSON,MI,3MM-R1541+R1547(10 PACK/5 EACH),1,7.6,4.77,2.83,0.372368421
06-03-2019,114-2499778-7430666,USA,FERNANDINA BEACH,FL,WEL-24400U,4,30.8,21.72,9.08,0.294805195
06-03-2019,111-9376799-9110668,USA,MOUNT JOY,PA,MDL-NON80328,1,9.9,9.38,0.52,0.052525253
06-03-2019,113-2278589-5941816,USA,GRANTVILLE,PA,MDL-NON80328,1,9.9,9.38,0.52,0.052525253
06-03-2019,112-9113421-2385007,USA,CALEXICO,CA,3MM-2560(100),1,13.52,12.11,1.41,0.104289941
06-03-2019,112-9113421-2385007,USA,CALEXICO,CA,3MM-2560(100),1,13.52,7.87,5.65,0.417899408
06-03-2019,112-7723244-5006618,USA,THORNTON,CO,MDL-NON80328,1,9.9,9.38,0.52,0.052525253
06-03-2019,114-3748288-2905002,USA,DE PERE,WI,MDL-NON80328,4,39.6,37.52,2.08,0.052525253
06-03-2019,112-1284767-4777043,USA,MIAMI,FL,SOT-160172,1,17.54,13.59,3.95,0.225199544
06-03-2019,113-8617804-6715400,USA,WENONAH,NJ,3MM-1626W(B),1,19.99,16.01,3.98,0.19909955
06-03-2019,114-6830693-6480240,USA,SOUTHAMPTON,MA,3MM-R1541(20),1,7.6,5.98,1.62,0.213157895
06-03-2019,113-3114181-2203441,USA,CABOT,AR,3MM-R1541+R1547(10 PACK/5 EACH),1,7.6,4.77,2.83,0.372368421
06-03-2019,114-9322470-7948249,USA,SIOUX FALLS,SD,3MM-R1542 (5),1,4.75,3.2,1.55,0.326315789
06-03-2019,112-2756664-3204242,USA,CLANCY,MT,WEL-24400U,1,7.7,6.18,1.52,0.197402597
06-03-2019,113-4012746-4757857,USA,FT MYERS,FL,WEL-24400U,1,7.7,6.18,1.52,0.197402597
06-03-2019,114-5573089-9888239,USA,Spring,TX,WEL-24400U,1,7.7,6.18,1.52,0.197402597
06-03-2019,113-2941972-5990627,USA,BELTSVILLE,MD,3MM-R1541(20),1,7.6,5.98,1.62,0.213157895
06-03-2019,112-0254696-4349863,USA,Wimberley,TX,WEL-52434-U(850),1,34.36,26.9,7.46,0.217112922
06-03-2019,111-8683370-4257818,USA,BLAIRSVILLE,PA,MDL-NON80328,1,9.9,9.38,0.52,0.052525253
06-03-2019,114-8456132-9427419,USA,PHOENIX,AZ,MDL-NON80328,1,9.9,13.37,-3.47,-0.350505051
06-03-2019,113-8847237-5540234,USA,Arlington,VA,SOT-160172,1,17.69,13.61,4.08,0.230638779
06-03-2019,113-2152155-7737851,USA,OREGON CITY,OR,MDL-NON80328,1,9.9,9.38,0.52,0.052525253
06-03-2019,114-6871536-8672206,USA,SEVERNA PARK,MD,TOR-MS407W(X3),1,33.96,26.71,7.25,0.213486455
06-03-2019,112-7344276-9602655,USA,BOUNTIFUL,UT,3MM-2560(100),2,27.04,19.98,7.06,0.261094675
06-03-2019,111-0494294-1819423,USA,BRUCEVILLE,IN,TOR-MS407W(X3),1,33.96,34.09,-0.13,-0.003828033
06-03-2019,114-6481927-3452226,USA,Kansas City,MO,WEL-52432-U,1,36.8,29.78,7.02,0.19076087
06-03-2019,114-1522037-9265018,USA,SPARTA,TN,WEL-52432-U,1,36.8,29.78,7.02,0.19076087
06-03-2019,114-4782753-3885852,USA,MORGANTON,NC,TOR-MS407W(X3),1,33.96,26.71,7.25,0.213486455
06-03-2019,112-4690378-0583447,USA,WESTERVILLE,OH,MDL-NON80328,1,9.9,9.26,0.64,0.064646465
06-03-2019,113-0144149-3489878,USA,LAKE LOTAWANA,MO,MDL-NON80328,1,9.9,9.38,0.52,0.052525253
06-03-2019,111-1182683-5224264,USA,LOS ALTOS,CA,SOT-160172,1,17.4,13.57,3.83,0.220114943
06-03-2019,112-1782258-0522618,USA,COATESVILLE,PA,3MM-1626W(B),1,19.99,16.01,3.98,0.19909955
06-03-2019,114-0581307-1859405,USA,FARGO,ND,3MM-2560(100),1,13.52,10.49,3.03,0.224112426
06-03-2019,113-0807292-1023453,USA,Ringwood,NJ,MDL-NON80328,3,29.7,28.14,1.56,0.052525253
06-03-2019,113-0721516-0809850,USA,LAND O LAKES,FL,MDL-NON80328,1,9.9,9.38,0.52,0.052525253
06-03-2019,112-5178685-4020244,USA,HOUSTON,TX,MDL-NON80328,1,9.9,9.38,0.52,0.052525253
06-03-2019,111-4698501-6861803,USA,MIAMI LAKES,FL,3MM-2560(100),2,27.04,19.98,7.06,0.261094675
06-03-2019,113-7393178-9665857,USA,LYNBROOK,NY,SOT-160172,1,17.54,13.59,3.95,0.225199544
06-03-2019,114-2253040-5634607,USA,Centennial,CO,3MM-1626W(DOUBLE PACK-1),1,32.95,29.34,3.61,0.109559939
06-03-2019,113-0105581-0457065,USA,Palm Harbor,FL,MDL-NON80328,1,9.9,9.38,0.52,0.052525253
06-03-2019,113-7979696-7751449,USA,SOUTH HADLEY,MA,3MM-1626W(B),1,19.99,16.01,3.98,0.19909955
07-03-2019,112-9097431-6113805,USA,NEW YORK,NY,SOT-160172,1,17.4,13.57,3.83,0.220114943
07-03-2019,111-6568794-4841834,USA,MURFREESBORO,TN,3MM-1537,1,19.5,14.04,5.46,0.28
07-03-2019,113-7538918-4049020,USA,SAN JOSE,CA,MDL-NON80328,1,9.9,9.38,0.52,0.052525253
07-03-2019,114-5423179-7688267,USA,SAN JOSE,CA,MDL-NON80328,1,9.9,9.38,0.52,0.052525253
07-03-2019,112-1609101-1034614,USA,HILTON HEAD ISLAND,SC,SOT-160172,1,17.54,13.59,3.95,0.225199544
07-03-2019,113-9250648-5571412,USA,SEBASTOPOL,CA,3MM-2560(100),1,13.52,15.97,-2.45,-0.181213018
07-03-2019,113-9250648-5571412,USA,SEBASTOPOL,CA,3MM-2560(100),1,13.52,7.87,5.65,0.417899408
07-03-2019,113-9250648-5571412,USA,SEBASTOPOL,CA,3MM-2560(100),1,13.52,8.87,4.65,0.343934911
07-03-2019,113-9250648-5571412,USA,SEBASTOPOL,CA,3MM-2560(100),2,27.04,15.74,11.3,0.417899408
07-03-2019,112-3779008-5280241,USA,Ann Arbor,MI,3MM-2560(100),1,13.52,10.49,3.03,0.224112426
07-03-2019,113-9663867-1978606,USA,SPRINGFIELD,VA,3MM-1527-2,1,11.99,10.86,1.13,0.094245204
07-03-2019,111-8168369-4250617,USA,CUBA,NY,3MM-1624W,1,16.99,14.32,2.67,0.157151265
07-03-2019,112-4885648-4959445,USA,FAIRFAX,VA,WEL-52432-U,2,73.6,59.56,14.04,0.19076087
07-03-2019,114-1920744-7973824,USA,SANDPOINT,ID,SOT-160214,1,28.95,27.38,1.57,0.054231434
07-03-2019,114-4220719-3239427,USA,CAIRO,NY,3MM-2560(100),1,13.52,10.49,3.03,0.224112426
07-03-2019,112-2366312-2705837,USA,STATE COLLEGE,PA,3MM-1527-2,1,11.99,10.86,1.13,0.094245204
07-03-2019,111-6725348-2145033,USA,ROCKVILLE,VA,MDL-NON80328,1,9.9,9.38,0.52,0.052525253
07-03-2019,111-6536893-7533838,USA,HAVRE,MT,MDL-NON80328,1,9.9,10.57,-0.67,-0.067676768
07-03-2019,111-6536893-7533838,USA,HAVRE,MT,MDL-NON80328,1,9.9,8.19,1.71,0.172727273
07-03-2019,111-9793985-0509035,USA,SAN JUAN CAPISTRANO,CA,MDL-NON80328,2,19.8,18.76,1.04,0.052525253
07-03-2019,113-3667419-3428243,USA,THORNTON,CO,MDL-NON80328,1,9.9,9.38,0.52,0.052525253
07-03-2019,112-5432472-9521056,USA,GLEN RIDGE,NJ,SOT-160172,1,17.4,16.18,1.22,0.070114943
07-03-2019,112-5432472-9521056,USA,GLEN RIDGE,NJ,SOT-160172,1,17.4,10.96,6.44,0.370114943
07-03-2019,111-9409149-3172232,USA,LEESBURG,VA,SOT-160172,1,17.4,27.15,-9.75,-0.560344828
07-03-2019,111-9409149-3172232,USA,LEESBURG,VA,SOT-160172,1,17.4,10.96,6.44,0.370114943
07-03-2019,112-7236765-4737026,USA,CANTON,TX,WEL-24400U,1,7.7,6.18,1.52,0.197402597
07-03-2019,114-6523034-4533018,USA,Arlington,VA,3MM-H1547,1,7.99,4.42,3.57,0.446808511
07-03-2019,112-2730292-3939401,USA,Irvine,CA,3MM-1539(20),1,20.5,17.27,3.23,0.157560976
07-03-2019,114-3821881-7173804,USA,BERKELEY,CA,MDL-NON80328,1,9.9,9.38,0.52,0.052525253
07-03-2019,111-8647902-1502668,USA,CHAPIN,SC,3MM-R1541(20),3,22.8,15.94,6.86,0.300877193
07-03-2019,111-1377076-9502611,USA,PORTLAND,OR,WEL-24400U,1,7.7,6.18,1.52,0.197402597
07-03-2019,112-5068120-3713043,USA,ABILENE,TX,3MM-2560(100),2,27.04,19.98,7.06,0.261094675
07-03-2019,114-5178834-6261801,USA,HOUSTON,TX,3MM-2560(100),2,27.04,19.98,7.06,0.261094675
07-03-2019,114-9483592-4814607,USA,SUGAR LAND,TX,3MM-2560(100),2,27.04,19.98,7.06,0.261094675
07-03-2019,112-0102451-2334648,USA,Overland Park,KS,MDL-NON80328,1,9.9,10.57,-0.67,-0.067676768
07-03-2019,112-0102451-2334648,USA,Overland Park,KS,MDL-NON80328,1,9.9,8.19,1.71,0.172727273
07-03-2019,111-1082710-1871468,USA,LADOGA,IN,TOR-MS407W(X3),1,33.96,26.71,7.25,0.213486455
07-03-2019,114-6803562-4130663,USA,Silver Peak,NV,3MM-R1541(20),1,7.6,5.98,1.62,0.213157895
07-03-2019,114-8333541-2392223,USA,MIDDLETOWN,NY,3MM-1527-1-12,1,10.82,9.75,1.07,0.098890943
07-03-2019,114-8333541-2392223,USA,MIDDLETOWN,NY,3MM-1527-1-12,1,10.82,8.75,2.07,0.191312384
07-03-2019,114-4508879-5737850,USA,ENGLEWOOD,NJ,3MM-1527-2,1,11.99,10.86,1.13,0.094245204
07-03-2019,111-9065851-4731463,USA,COLONIA,NJ,MDL-NON80328,1,9.9,9.38,0.52,0.052525253
07-03-2019,114-9890582-4809028,USA,CALDWELL,NJ,SOT-160172,1,17.4,13.57,3.83,0.220114943
07-03-2019,111-8828387-5510650,USA,NORTH RICHLAND HILLS,TX,TOR-MS407W(X3),2,67.92,53.42,14.5,0.213486455
07-03-2019,111-0636338-5281016,USA,WORCESTER,MA,MDL-NON80328,1,9.9,9.38,0.52,0.052525253
07-03-2019,112-4888303-9068204,USA,BELLEVUE,WA,MDL-NON80328,1,9.9,9.38,0.52,0.052525253
07-03-2019,112-0242128-3615419,USA,AUSTIN,TX,MDL-NON80328,1,9.9,9.38,0.52,0.052525253
07-03-2019,111-9413630-1005827,USA,STOCKBRIDGE,GA,3MM-1539(20),1,20.5,17.27,3.23,0.157560976
07-03-2019,112-2830321-8755460,USA,BRADENTON,FL,3MM-2560(100),1,13.52,10.49,3.03,0.224112426
